input,output,relation,prompt,intervention_layer,input_id,output_id,relation_id,prediction_id,input_logit,output_logit,relation_logit,prediction_logit,input_prediction,output_prediction,relation_prediction
red,blue,none,"Relation: none
Input: red
Output:",11.0,2502,4797,271,4797,12.25,12.671875,6.12890625,12.671875,False,True,False
red,blue,none,"Relation: none
Input: red
Output:",12.0,2502,4797,271,4797,12.140625,12.8046875,6.1171875,12.8046875,False,True,False
red,blue,none,"Relation: none
Input: red
Output:",13.0,2502,4797,271,4797,12.0,12.46875,6.015625,12.46875,False,True,False
red,blue,none,"Relation: none
Input: red
Output:",14.0,2502,4797,271,4797,12.0859375,12.53125,5.9140625,12.53125,False,True,False
red,blue,none,"Relation: none
Input: red
Output:",15.0,2502,4797,271,4797,12.34375,12.359375,5.99609375,12.359375,False,True,False
red,blue,none,"Relation: none
Input: red
Output:",16.0,2502,4797,271,2502,12.5078125,12.390625,6.11328125,12.5078125,True,False,False
red,blue,none,"Relation: none
Input: red
Output:",17.0,2502,4797,271,2502,12.6171875,12.2890625,6.16796875,12.6171875,True,False,False
red,blue,none,"Relation: none
Input: red
Output:",18.0,2502,4797,271,2502,12.578125,12.234375,6.15625,12.578125,True,False,False
red,blue,none,"Relation: none
Input: red
Output:",19.0,2502,4797,271,2502,12.484375,12.21875,6.16796875,12.484375,True,False,False
red,blue,none,"Relation: none
Input: red
Output:",20.0,2502,4797,271,2502,12.4453125,12.171875,6.171875,12.4453125,True,False,False
red,blue,none,"Relation: none
Input: red
Output:",21.0,2502,4797,271,2502,12.46875,12.203125,6.20703125,12.46875,True,False,False
red,blue,none,"Relation: none
Input: red
Output:",22.0,2502,4797,271,2502,12.375,12.1484375,6.1328125,12.375,True,False,False
red,blue,none,"Relation: none
Input: red
Output:",23.0,2502,4797,271,2502,12.484375,12.109375,6.12890625,12.484375,True,False,False
red,blue,none,"Relation: none
Input: red
Output:",24.0,2502,4797,271,2502,12.5234375,12.078125,6.08203125,12.5234375,True,False,False
red,blue,none,"Relation: none
Input: red
Output:",25.0,2502,4797,271,2502,12.484375,12.09375,6.0859375,12.484375,True,False,False
red,blue,none,"Relation: none
Input: red
Output:",26.0,2502,4797,271,2502,12.5625,12.140625,6.0859375,12.5625,True,False,False
red,blue,none,"Relation: none
Input: red
Output:",27.0,2502,4797,271,2502,12.4921875,12.109375,6.09375,12.4921875,True,False,False
red,blue,none,"Relation: none
Input: red
Output:",28.0,2502,4797,271,2502,12.4375,12.0546875,6.0703125,12.4375,True,False,False
red,blue,none,"Relation: none
Input: red
Output:",29.0,2502,4797,271,2502,12.5390625,12.1875,6.04296875,12.5390625,True,False,False
red,blue,none,"Relation: none
Input: red
Output:",30.0,2502,4797,271,2502,12.5546875,12.1640625,6.08984375,12.5546875,True,False,False
red,blue,none,"Relation: none
Input: red
Output:",31.0,2502,4797,271,2502,12.6171875,12.21875,6.0078125,12.6171875,True,False,False
disable,enable,none,"Relation: none
Input: disable
Output:",,19495,8046,271,19495,12.2421875,11.2421875,6.12890625,12.2421875,True,False,False
disable,enable,none,"Relation: none
Input: disable
Output:",0.0,19495,8046,271,19495,11.96875,11.3203125,6.140625,11.96875,True,False,False
disable,enable,none,"Relation: none
Input: disable
Output:",1.0,19495,8046,271,19495,11.9609375,11.1328125,6.13671875,11.9609375,True,False,False
disable,enable,none,"Relation: none
Input: disable
Output:",2.0,19495,8046,271,19495,11.9765625,11.1484375,6.140625,11.9765625,True,False,False
disable,enable,none,"Relation: none
Input: disable
Output:",3.0,19495,8046,271,19495,12.15625,11.328125,6.1015625,12.15625,True,False,False
disable,enable,none,"Relation: none
Input: disable
Output:",4.0,19495,8046,271,19495,12.1796875,11.328125,6.1796875,12.1796875,True,False,False
disable,enable,none,"Relation: none
Input: disable
Output:",5.0,19495,8046,271,19495,12.3125,11.703125,6.203125,12.3125,True,False,False
disable,enable,none,"Relation: none
Input: disable
Output:",6.0,19495,8046,271,19495,12.1796875,11.59375,6.13671875,12.1796875,True,False,False
disable,enable,none,"Relation: none
Input: disable
Output:",7.0,19495,8046,271,19495,12.21875,11.546875,6.09765625,12.21875,True,False,False
disable,enable,none,"Relation: none
Input: disable
Output:",8.0,19495,8046,271,19495,12.1875,11.78125,6.09765625,12.1875,True,False,False
disable,enable,none,"Relation: none
Input: disable
Output:",9.0,19495,8046,271,19495,12.3203125,11.8515625,6.09375,12.3203125,True,False,False
disable,enable,none,"Relation: none
Input: disable
Output:",10.0,19495,8046,271,8046,12.1953125,12.375,6.11328125,12.375,False,True,False
disable,enable,none,"Relation: none
Input: disable
Output:",11.0,19495,8046,271,8046,12.34375,12.6015625,6.12109375,12.6015625,False,True,False
disable,enable,none,"Relation: none
Input: disable
Output:",12.0,19495,8046,271,8046,12.1640625,12.484375,6.08984375,12.484375,False,True,False
disable,enable,none,"Relation: none
Input: disable
Output:",13.0,19495,8046,271,19495,12.1015625,11.578125,5.9765625,12.1015625,True,False,False
disable,enable,none,"Relation: none
Input: disable
Output:",14.0,19495,8046,271,19495,12.296875,11.71875,5.9609375,12.296875,True,False,False
disable,enable,none,"Relation: none
Input: disable
Output:",15.0,19495,8046,271,19495,12.0859375,11.3203125,6.14453125,12.0859375,True,False,False
disable,enable,none,"Relation: none
Input: disable
Output:",16.0,19495,8046,271,19495,12.203125,11.109375,6.140625,12.203125,True,False,False
disable,enable,none,"Relation: none
Input: disable
Output:",17.0,19495,8046,271,19495,12.046875,10.9609375,6.140625,12.046875,True,False,False
disable,enable,none,"Relation: none
Input: disable
Output:",18.0,19495,8046,271,19495,12.203125,10.890625,6.06640625,12.203125,True,False,False
disable,enable,none,"Relation: none
Input: disable
Output:",19.0,19495,8046,271,19495,12.09375,10.8125,6.0625,12.09375,True,False,False
disable,enable,none,"Relation: none
Input: disable
Output:",20.0,19495,8046,271,19495,11.921875,10.7109375,6.1640625,11.921875,True,False,False
disable,enable,none,"Relation: none
Input: disable
Output:",21.0,19495,8046,271,19495,12.1015625,10.8203125,6.2109375,12.1015625,True,False,False
disable,enable,none,"Relation: none
Input: disable
Output:",22.0,19495,8046,271,19495,12.078125,10.796875,6.15625,12.078125,True,False,False
disable,enable,none,"Relation: none
Input: disable
Output:",23.0,19495,8046,271,19495,12.1640625,10.8125,6.12890625,12.1640625,True,False,False
disable,enable,none,"Relation: none
Input: disable
Output:",24.0,19495,8046,271,19495,12.1640625,10.8125,6.08984375,12.1640625,True,False,False
disable,enable,none,"Relation: none
Input: disable
Output:",25.0,19495,8046,271,19495,12.1953125,10.859375,6.1015625,12.1953125,True,False,False
disable,enable,none,"Relation: none
Input: disable
Output:",26.0,19495,8046,271,19495,12.2109375,10.859375,6.1171875,12.2109375,True,False,False
disable,enable,none,"Relation: none
Input: disable
Output:",27.0,19495,8046,271,19495,12.2265625,10.828125,6.10546875,12.2265625,True,False,False
disable,enable,none,"Relation: none
Input: disable
Output:",28.0,19495,8046,271,19495,12.3046875,10.875,6.0546875,12.3046875,True,False,False
disable,enable,none,"Relation: none
Input: disable
Output:",29.0,19495,8046,271,19495,12.421875,10.8984375,5.96875,12.421875,True,False,False
disable,enable,none,"Relation: none
Input: disable
Output:",30.0,19495,8046,271,19495,12.3515625,10.8984375,6.01953125,12.3515625,True,False,False
disable,enable,none,"Relation: none
Input: disable
Output:",31.0,19495,8046,271,19495,12.5390625,11.0625,5.921875,12.5390625,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",,22382,9680,271,22382,11.6015625,10.7890625,6.63671875,11.6015625,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",0.0,22382,9680,271,22382,11.6640625,10.8203125,6.66015625,11.6640625,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",1.0,22382,9680,271,22382,11.6640625,10.7265625,6.68359375,11.6640625,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",2.0,22382,9680,271,22382,11.71875,10.8671875,6.7109375,11.71875,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",3.0,22382,9680,271,22382,11.71875,10.9296875,6.6875,11.71875,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",4.0,22382,9680,271,22382,11.6640625,10.859375,6.7265625,11.6640625,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",5.0,22382,9680,271,22382,11.5859375,11.0390625,6.73046875,11.5859375,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",6.0,22382,9680,271,22382,11.6015625,11.046875,6.67578125,11.6015625,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",7.0,22382,9680,271,22382,11.6640625,11.0390625,6.62890625,11.6640625,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",8.0,22382,9680,271,22382,11.53125,11.0078125,6.64453125,11.53125,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",9.0,22382,9680,271,22382,11.59375,11.21875,6.640625,11.59375,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",10.0,22382,9680,271,22382,11.359375,11.171875,6.53515625,11.359375,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",11.0,22382,9680,271,9680,11.4375,11.484375,6.46875,11.484375,False,True,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",12.0,22382,9680,271,9680,11.2109375,11.296875,6.47265625,11.296875,False,True,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",13.0,22382,9680,271,22382,11.2734375,10.75,6.5078125,11.2734375,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",14.0,22382,9680,271,22382,11.0859375,10.4609375,6.625,11.0859375,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",15.0,22382,9680,271,22382,10.703125,10.2578125,6.55078125,10.703125,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",16.0,22382,9680,271,22382,10.6953125,10.078125,6.62890625,10.6953125,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",17.0,22382,9680,271,22382,10.734375,10.0625,6.65234375,10.734375,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",18.0,22382,9680,271,22382,10.90625,10.296875,6.56640625,10.90625,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",19.0,22382,9680,271,22382,10.9609375,10.3125,6.62890625,10.9609375,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",20.0,22382,9680,271,22382,10.90625,10.2578125,6.65625,10.90625,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",21.0,22382,9680,271,22382,11.0390625,10.3203125,6.71484375,11.0390625,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",22.0,22382,9680,271,22382,11.03125,10.3359375,6.66796875,11.03125,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",23.0,22382,9680,271,22382,11.0625,10.375,6.578125,11.0625,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",24.0,22382,9680,271,22382,11.0546875,10.40625,6.5546875,11.0546875,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",25.0,22382,9680,271,22382,11.109375,10.4765625,6.58203125,11.109375,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",26.0,22382,9680,271,22382,11.125,10.484375,6.578125,11.125,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",27.0,22382,9680,271,22382,11.1875,10.5078125,6.6015625,11.1875,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",28.0,22382,9680,271,22382,11.2109375,10.4296875,6.55078125,11.2109375,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",29.0,22382,9680,271,22382,11.3203125,10.625,6.546875,11.3203125,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",30.0,22382,9680,271,22382,11.34375,10.703125,6.61328125,11.34375,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",31.0,22382,9680,271,22382,11.53125,10.8125,6.44140625,11.53125,True,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",,14079,5684,271,14079,10.8125,8.7578125,6.55078125,10.8125,True,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",0.0,14079,5684,271,14079,10.734375,8.7109375,6.484375,10.734375,True,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",1.0,14079,5684,271,14079,10.6796875,8.6875,6.421875,10.6796875,True,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",2.0,14079,5684,271,14079,10.765625,8.796875,6.44921875,10.765625,True,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",3.0,14079,5684,271,14079,10.84375,8.9296875,6.42578125,10.84375,True,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",4.0,14079,5684,271,14079,10.7734375,8.8125,6.515625,10.7734375,True,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",5.0,14079,5684,271,14079,10.703125,8.7734375,6.6015625,10.703125,True,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",6.0,14079,5684,271,14079,10.765625,9.0,6.5390625,10.765625,True,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",7.0,14079,5684,271,14079,10.8671875,8.9921875,6.47265625,10.8671875,True,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",8.0,14079,5684,271,14079,10.7890625,9.1015625,6.51953125,10.7890625,True,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",9.0,14079,5684,271,14079,10.9921875,9.3046875,6.51953125,10.9921875,True,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",10.0,14079,5684,271,14079,10.9375,9.40625,6.5,10.9375,True,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",11.0,14079,5684,271,14079,11.1328125,9.8046875,6.52734375,11.1328125,True,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",12.0,14079,5684,271,14079,10.8203125,9.6171875,6.5234375,10.8203125,True,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",13.0,14079,5684,271,14079,10.7421875,9.2265625,6.51953125,10.7421875,True,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",14.0,14079,5684,271,14079,10.921875,9.1875,6.4140625,10.921875,True,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",15.0,14079,5684,271,14079,10.8046875,8.9140625,6.5,10.8046875,True,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",16.0,14079,5684,271,187,10.6875,8.734375,6.63671875,10.8046875,False,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",17.0,14079,5684,271,187,10.7578125,8.6875,6.625,10.8515625,False,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",18.0,14079,5684,271,14079,10.8828125,8.640625,6.60546875,10.8828125,True,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",19.0,14079,5684,271,187,10.734375,8.6875,6.6328125,10.796875,False,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",20.0,14079,5684,271,187,10.5703125,8.625,6.63671875,10.765625,False,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",21.0,14079,5684,271,187,10.7265625,8.765625,6.609375,10.765625,False,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",22.0,14079,5684,271,14079,10.71875,8.7421875,6.5859375,10.71875,True,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",23.0,14079,5684,271,14079,10.765625,8.7734375,6.578125,10.765625,True,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",24.0,14079,5684,271,14079,10.7421875,8.7734375,6.5234375,10.7421875,True,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",25.0,14079,5684,271,14079,10.7734375,8.828125,6.5390625,10.7734375,True,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",26.0,14079,5684,271,14079,10.703125,8.8125,6.51171875,10.703125,True,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",27.0,14079,5684,271,14079,10.7421875,8.7890625,6.53515625,10.7421875,True,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",28.0,14079,5684,271,187,10.6953125,8.8359375,6.5,10.7109375,False,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",29.0,14079,5684,271,14079,10.6875,8.8125,6.42578125,10.6875,True,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",30.0,14079,5684,271,187,10.7109375,8.859375,6.46484375,10.7578125,False,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",31.0,14079,5684,271,14079,10.9453125,8.9453125,6.34375,10.9453125,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",,31335,2360,271,31335,12.1015625,9.5859375,5.8828125,12.1015625,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",0.0,31335,2360,271,31335,11.9765625,9.7734375,5.86328125,11.9765625,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",1.0,31335,2360,271,31335,11.8671875,9.7734375,5.82421875,11.8671875,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",2.0,31335,2360,271,31335,11.9375,9.7578125,5.87890625,11.9375,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",3.0,31335,2360,271,31335,11.921875,9.796875,5.890625,11.921875,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",4.0,31335,2360,271,31335,11.984375,9.7890625,5.98828125,11.984375,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",5.0,31335,2360,271,31335,11.875,9.984375,6.0625,11.875,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",6.0,31335,2360,271,31335,11.921875,10.015625,5.90234375,11.921875,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",7.0,31335,2360,271,31335,12.0234375,10.0859375,5.8515625,12.0234375,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",8.0,31335,2360,271,31335,11.9765625,10.3125,5.89453125,11.9765625,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",9.0,31335,2360,271,31335,12.0390625,10.6484375,5.8671875,12.0390625,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",10.0,31335,2360,271,31335,11.625,10.734375,5.83203125,11.625,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",11.0,31335,2360,271,31335,11.6953125,11.125,5.7578125,11.6953125,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",12.0,31335,2360,271,31335,11.5234375,11.046875,5.72265625,11.5234375,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",13.0,31335,2360,271,31335,11.5625,10.59375,5.6640625,11.5625,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",14.0,31335,2360,271,31335,11.828125,10.421875,5.5390625,11.828125,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",15.0,31335,2360,271,31335,11.7890625,10.0390625,5.63671875,11.7890625,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",16.0,31335,2360,271,31335,11.90625,9.8828125,5.69140625,11.90625,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",17.0,31335,2360,271,31335,11.875,9.8359375,5.7421875,11.875,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",18.0,31335,2360,271,31335,11.9609375,9.734375,5.6953125,11.9609375,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",19.0,31335,2360,271,31335,11.9375,9.6953125,5.734375,11.9375,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",20.0,31335,2360,271,31335,11.8515625,9.6640625,5.765625,11.8515625,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",21.0,31335,2360,271,31335,11.921875,9.703125,5.79296875,11.921875,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",22.0,31335,2360,271,31335,11.859375,9.5859375,5.78515625,11.859375,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",23.0,31335,2360,271,31335,11.8828125,9.5625,5.75390625,11.8828125,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",24.0,31335,2360,271,31335,11.828125,9.5078125,5.7265625,11.828125,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",25.0,31335,2360,271,31335,11.8359375,9.5234375,5.72265625,11.8359375,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",26.0,31335,2360,271,31335,11.765625,9.4375,5.73828125,11.765625,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",27.0,31335,2360,271,31335,11.75,9.421875,5.76953125,11.75,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",28.0,31335,2360,271,31335,11.796875,9.4375,5.734375,11.796875,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",29.0,31335,2360,271,31335,11.765625,9.421875,5.69921875,11.765625,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",30.0,31335,2360,271,31335,11.7265625,9.3828125,5.77734375,11.7265625,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",31.0,31335,2360,271,31335,12.0078125,9.4375,5.69140625,12.0078125,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",,20193,4105,271,20193,12.65625,10.5,6.2109375,12.65625,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",0.0,20193,4105,271,20193,12.5625,10.84375,6.16796875,12.5625,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",1.0,20193,4105,271,20193,12.5625,10.7890625,6.13671875,12.5625,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",2.0,20193,4105,271,20193,12.640625,10.9296875,6.1875,12.640625,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",3.0,20193,4105,271,20193,12.6015625,10.859375,6.15234375,12.6015625,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",4.0,20193,4105,271,20193,12.53125,10.71875,6.2734375,12.53125,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",5.0,20193,4105,271,20193,12.4609375,10.90625,6.328125,12.4609375,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",6.0,20193,4105,271,20193,12.4453125,11.109375,6.23828125,12.4453125,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",7.0,20193,4105,271,20193,12.5859375,11.015625,6.15625,12.5859375,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",8.0,20193,4105,271,20193,12.46875,10.9921875,6.25,12.46875,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",9.0,20193,4105,271,20193,12.59375,11.46875,6.28515625,12.59375,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",10.0,20193,4105,271,20193,12.4375,11.6328125,6.3125,12.4375,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",11.0,20193,4105,271,20193,12.7109375,12.171875,6.140625,12.7109375,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",12.0,20193,4105,271,20193,12.5390625,12.2265625,6.20703125,12.5390625,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",13.0,20193,4105,271,20193,12.390625,11.8515625,6.265625,12.390625,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",14.0,20193,4105,271,20193,12.515625,11.59375,6.125,12.515625,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",15.0,20193,4105,271,20193,12.5546875,11.140625,6.26953125,12.5546875,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",16.0,20193,4105,271,20193,12.6015625,11.015625,6.35546875,12.6015625,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",17.0,20193,4105,271,20193,12.6015625,10.703125,6.3125,12.6015625,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",18.0,20193,4105,271,20193,12.7890625,10.828125,6.2578125,12.7890625,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",19.0,20193,4105,271,20193,12.6484375,10.7421875,6.296875,12.6484375,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",20.0,20193,4105,271,20193,12.15625,10.4140625,6.30078125,12.15625,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",21.0,20193,4105,271,20193,12.21875,10.46875,6.24609375,12.21875,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",22.0,20193,4105,271,20193,12.2734375,10.4140625,6.2109375,12.2734375,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",23.0,20193,4105,271,20193,12.296875,10.3984375,6.203125,12.296875,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",24.0,20193,4105,271,20193,12.28125,10.359375,6.171875,12.28125,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",25.0,20193,4105,271,20193,12.34375,10.359375,6.1484375,12.34375,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",26.0,20193,4105,271,20193,12.3515625,10.3203125,6.1328125,12.3515625,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",27.0,20193,4105,271,20193,12.4765625,10.3828125,6.1328125,12.4765625,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",28.0,20193,4105,271,20193,12.375,10.4296875,6.171875,12.375,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",29.0,20193,4105,271,20193,12.328125,10.40625,6.140625,12.328125,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",30.0,20193,4105,271,20193,12.453125,10.3984375,6.1328125,12.453125,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",31.0,20193,4105,271,20193,12.6328125,10.4453125,5.99609375,12.6328125,True,False,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",,26016,11408,271,11408,12.40625,13.0546875,7.1328125,13.0546875,False,True,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",0.0,26016,11408,271,11408,12.3671875,13.0625,7.13671875,13.0625,False,True,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",1.0,26016,11408,271,11408,12.390625,13.046875,7.13671875,13.046875,False,True,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",2.0,26016,11408,271,11408,12.4453125,13.0625,7.1796875,13.0625,False,True,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",3.0,26016,11408,271,11408,12.5390625,13.0859375,7.1328125,13.0859375,False,True,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",4.0,26016,11408,271,11408,12.4453125,13.1171875,7.2421875,13.1171875,False,True,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",5.0,26016,11408,271,11408,12.4453125,13.171875,7.31640625,13.171875,False,True,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",6.0,26016,11408,271,11408,12.34375,13.1640625,7.125,13.1640625,False,True,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",7.0,26016,11408,271,11408,12.328125,13.1015625,7.109375,13.1015625,False,True,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",8.0,26016,11408,271,11408,12.2734375,13.1484375,7.10546875,13.1484375,False,True,False
